kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
told+journal,32,3,350,57.2,45.8,43.4,20,23,30,46.0,31.6,883,+16.1,2.8,689.8,8.4
told+journal,32,3,375,45.4,39.8,37.2,19,23,29,53.6,36.6,806,+13.1,3.5,592.7,9.3
told+journal,32,3,400,35.4,32.8,28.2,21,25,32,65.4,41.2,1078,+6.3,3.6,439.5,10.4
told+journal,32,3,425,60.0,55.2,51.4,18,21,28,39.6,24.8,760,+10.5,3.7,797.4,6.8
told+journal,32,3,450,49.8,46.4,40.8,18,21,27,51.6,34.4,789,+5.4,3.1,654.1,7.3
told+journal,32,3,475,52.2,42.2,38.6,19,23,28,52.6,35.2,1156,+16.2,6.9,615.8,8.2
told+journal,32,3,500,53.8,46.0,43.4,19,23,28,49.8,36.4,902,+19.1,4.2,680.3,7.6
told+journal,32,3,525,51.0,46.8,44.2,18,22,28,48.2,32.4,785,+11.7,4.1,689.8,8.2
told+journal,32,3,550,54.8,44.0,41.2,19,24,32,48.0,29.2,1003,+14.1,5.1,648.7,7.6
told+journal,32,3,575,46.2,41.2,37.0,19,23,29,51.0,34.6,923,+16.7,6.2,595.2,8.3
told+journal,32,3,599,51.8,44.4,39.0,19,22,30,52.6,34.2,888,+8.7,6.5,627.0,8.4
told+journal,32,4,25,0.2,0.0,0.0,0,0,0,91.6,24.4,1058,-0.6,30.9,16.7,14.3
told+journal,32,4,50,1.4,1.4,1.2,36,48,95,92.8,55.0,732,+1.3,34.8,51.7,12.6
told+journal,32,4,75,5.6,3.4,2.6,27,33,49,87.0,42.4,762,+2.8,34.6,93.2,13.0
told+journal,32,4,100,25.0,18.4,16.2,21,27,37,73.2,33.0,631,+2.1,24.7,289.8,12.0
told+journal,32,4,125,42.4,37.2,31.2,21,27,40,57.0,24.8,609,+7.1,19.6,513.4,10.0
told+journal,32,4,150,36.2,30.6,30.2,21,26,38,61.0,33.4,779,+11.0,25.4,470.1,9.6
told+journal,32,4,175,48.6,44.2,40.8,19,25,35,50.2,23.6,623,+8.2,22.3,632.8,8.7
told+journal,32,4,200,36.8,30.6,23.4,16,20,27,69.4,51.8,986,+4.6,17.6,414.8,9.8
told+journal,32,4,225,39.4,36.0,32.0,19,24,30,62.2,37.0,677,+7.4,25.3,527.8,9.2
told+journal,32,4,250,47.8,44.6,38.2,20,24,31,49.2,25.8,648,+9.8,20.4,618.6,8.8
told+journal,32,4,275,45.8,41.6,35.0,19,23,32,54.0,29.6,705,+6.2,24.1,575.0,8.4
told+journal,32,4,300,43.6,41.0,37.4,19,25,34,50.0,21.6,589,+7.7,19.6,596.5,8.6
told+journal,32,4,325,45.6,42.2,39.6,20,24,34,48.0,26.6,717,+6.3,20.9,618.4,9.0
told+journal,32,4,350,31.4,27.4,26.2,20,24,33,63.6,42.2,842,+11.5,17.3,424.5,9.8
told+journal,32,4,375,40.6,37.6,34.8,20,24,34,56.0,29.0,812,+5.2,20.0,542.7,9.5
told+journal,32,4,400,47.2,38.6,35.2,20,25,39,51.4,24.8,754,+5.2,24.9,564.0,8.8
told+journal,32,4,425,44.4,41.2,36.6,20,24,33,54.8,26.2,714,+5.3,21.6,584.1,9.1
told+journal,32,4,450,51.8,40.2,33.0,17,21,30,59.4,39.2,958,+7.0,23.5,563.9,8.8
told+journal,32,4,475,48.0,42.0,32.6,17,22,32,59.4,39.0,3839,+4.0,19.8,407.8,8.4
told+journal,32,4,500,41.4,35.6,32.2,19,22,28,58.2,33.8,748,+6.4,17.4,527.9,9.2
told+journal,32,4,525,41.2,32.0,28.0,19,25,35,62.0,36.6,989,+3.8,15.6,456.1,8.9
told+journal,32,4,550,41.0,37.6,34.0,18,22,30,59.6,38.8,875,+6.1,18.3,542.1,8.9
told+journal,32,4,575,50.2,44.2,40.4,20,25,34,48.6,23.6,827,+7.0,13.0,629.6,8.7
told+journal,32,4,599,47.2,38.4,34.4,18,22,28,56.0,27.0,654,+5.4,14.0,573.1,9.5
told+journal,32,5,25,0.8,0.4,0.2,70,70,70,91.6,6.4,778,-0.8,40.0,38.4,14.2
told+journal,32,5,50,9.0,7.2,6.6,29,38,56,85.4,36.4,639,+4.8,30.6,133.9,12.9
told+journal,32,5,75,28.8,23.8,21.0,20,24,34,67.4,26.2,735,+10.5,23.3,360.4,11.8
told+journal,32,5,100,48.0,38.2,35.2,18,22,31,53.8,22.2,924,+14.4,23.7,570.7,8.4
told+journal,32,5,125,49.6,38.2,36.0,19,23,33,54.2,31.8,1371,+14.5,18.8,556.7,8.9
told+journal,32,5,150,53.0,43.8,38.4,18,22,30,52.6,24.0,863,+11.1,9.6,627.0,9.0
told+journal,32,5,175,51.8,45.6,37.8,19,25,35,54.0,18.2,1229,+5.6,16.0,597.6,8.6
told+journal,32,5,200,52.2,43.6,37.8,16,21,31,54.8,25.2,891,+8.2,22.9,619.7,8.2
told+journal,32,5,225,47.6,43.2,36.6,17,20,26,56.0,29.4,1020,+7.5,16.8,590.0,8.7
told+journal,32,5,250,37.8,34.0,28.0,18,23,29,61.4,33.8,965,+3.9,15.8,456.7,10.3
told+journal,32,5,275,43.4,38.8,37.0,19,24,32,57.4,30.2,769,+7.5,15.9,578.1,8.8
told+journal,32,5,300,57.6,47.2,44.6,18,22,29,46.8,24.0,751,+11.5,21.2,710.4,8.0
told+journal,32,5,325,46.4,39.8,34.2,18,24,32,57.2,24.6,1048,+5.4,12.6,552.2,9.6
told+journal,32,5,350,54.0,43.0,41.0,19,24,33,50.8,31.2,841,+10.1,14.9,646.9,8.0
told+journal,32,5,375,42.2,35.6,32.2,20,25,34,57.4,27.8,910,+9.6,14.6,524.8,9.0
told+journal,32,5,400,50.8,45.8,40.2,18,22,29,49.2,24.4,755,+7.4,14.5,650.0,8.7
told+journal,32,5,425,54.8,48.2,42.0,17,22,30,47.4,19.4,871,+7.4,12.5,672.5,8.6
told+journal,32,5,450,47.8,42.2,37.6,18,22,35,51.6,28.0,636,+6.2,11.7,607.9,8.6
told+journal,32,5,475,55.8,48.6,43.6,18,22,30,46.2,28.6,927,+15.1,21.0,693.5,7.8
told+journal,32,5,500,49.4,43.8,39.4,18,24,31,50.4,23.8,915,+9.8,18.8,620.6,8.8
told+journal,32,5,525,59.6,55.8,53.4,18,22,29,40.2,21.6,846,+12.5,21.0,806.2,6.4
told+journal,32,5,550,59.2,46.4,39.8,17,21,29,53.4,29.4,1130,+8.5,19.9,650.3,8.0
told+journal,32,5,575,50.4,44.0,39.8,18,23,35,54.0,33.4,975,+8.9,26.2,620.4,7.8
told+journal,32,5,599,52.2,41.4,37.8,17,22,32,55.0,38.2,1011,+11.3,25.0,603.7,7.7
told+journal,32,6,25,0.0,0.0,0.0,0,0,0,97.0,55.4,637,-0.5,24.5,22.0,13.5
told+journal,32,6,50,0.0,0.0,0.0,0,0,0,88.0,22.6,433,-4.2,49.1,53.8,14.2
told+journal,32,6,75,0.0,0.0,0.0,0,0,0,81.4,2.4,227,-2.3,38.0,83.0,12.9
told+journal,32,6,100,2.0,0.0,0.0,0,0,0,77.0,7.8,254,-1.2,34.4,93.5,13.2
told+journal,32,6,125,4.6,1.2,0.2,68,68,68,74.6,21.0,772,+1.4,39.9,101.4,13.7
told+journal,32,6,150,13.0,10.8,7.4,54,66,79,72.4,12.6,632,+0.9,53.5,170.0,13.4
told+journal,32,6,175,12.8,10.4,7.8,46,72,91,71.2,10.8,460,+0.5,60.7,179.4,13.0
told+journal,32,6,200,15.2,11.8,10.2,45,60,81,71.6,14.8,551,+1.5,43.2,201.8,12.6
told+journal,32,6,225,16.6,13.8,12.4,44,57,81,71.8,22.2,782,-1.3,28.9,223.9,12.5
told+journal,32,6,250,18.6,14.4,11.4,36,52,72,70.0,30.8,773,-1.8,28.7,224.7,13.0
told+journal,32,6,275,34.2,26.2,22.6,19,26,37,64.8,40.0,778,+6.0,28.9,394.0,10.8
told+journal,32,6,300,44.4,34.0,26.8,17,23,33,59.6,38.2,892,+4.8,24.6,478.5,10.6
told+journal,32,6,325,58.2,48.0,42.2,21,26,34,38.4,21.4,774,+12.0,22.0,679.9,8.8
told+journal,32,6,350,53.8,44.2,36.6,20,24,32,47.4,29.2,872,+10.7,21.6,610.2,8.7
told+journal,32,6,375,52.0,45.0,33.4,18,22,30,57.0,41.8,1173,+7.6,17.4,572.8,9.1
told+journal,32,6,400,58.6,48.0,46.0,20,25,34,40.4,21.0,724,+14.1,11.6,719.8,7.5
told+journal,32,6,425,55.2,50.2,48.0,20,24,32,40.2,15.0,623,+15.9,6.5,740.7,7.3
told+journal,32,6,450,60.0,50.4,46.2,18,21,30,42.0,22.8,699,+14.2,5.4,738.0,7.8
told+journal,32,6,475,64.0,58.6,53.4,18,23,30,35.6,16.8,723,+15.9,5.5,830.0,6.4
told+journal,32,6,500,53.6,47.8,41.4,19,22,29,46.0,21.4,773,+9.3,3.9,665.5,8.9
told+journal,32,6,525,52.6,41.8,38.2,19,23,29,49.6,26.0,828,+11.7,2.7,618.9,9.2
told+journal,32,6,550,54.8,49.0,42.0,18,20,27,47.0,29.8,949,+13.1,4.8,675.3,8.2
told+journal,32,6,575,57.4,50.4,46.0,19,23,31,43.2,25.6,1049,+15.7,3.7,719.6,7.5
told+journal,32,6,599,56.8,40.0,38.4,19,23,30,50.4,32.4,1147,+17.4,4.0,614.9,8.0
told+journal,32,7,25,0.0,0.0,0.0,0,0,0,89.0,6.0,533,-1.5,40.8,54.7,14.8
told+journal,32,7,50,6.4,5.0,4.6,34,47,74,85.8,20.8,589,+2.9,23.8,104.9,13.6
told+journal,32,7,75,17.0,15.4,14.4,26,36,46,72.0,29.2,827,+7.9,16.3,243.7,11.4
told+journal,32,7,100,16.4,15.0,13.6,28,37,48,77.2,47.2,1054,+8.9,16.0,226.2,11.2
told+journal,32,7,125,23.0,20.4,18.6,27,32,41,67.2,25.6,917,+8.5,21.2,307.8,12.0
told+journal,32,7,150,31.4,28.2,25.6,22,27,39,60.2,25.0,659,+9.5,11.5,422.6,11.2
told+journal,32,7,175,44.2,40.0,37.4,19,23,30,53.6,29.6,876,+12.7,7.6,589.4,8.4
told+journal,32,7,200,42.0,34.8,31.0,21,29,43,56.2,26.0,844,+5.2,11.4,495.6,9.7
told+journal,32,7,225,50.8,45.8,43.4,19,24,32,48.8,20.6,723,+8.9,5.8,676.1,7.9
told+journal,32,7,250,46.4,41.2,37.4,18,22,27,56.2,37.2,999,+11.8,3.6,593.7,7.9
told+journal,32,7,275,55.8,50.8,47.6,18,23,30,45.0,23.2,1020,+13.6,3.6,734.2,6.8
told+journal,32,7,300,43.4,39.6,35.0,18,22,30,55.6,35.6,989,+11.4,11.2,559.7,9.6
told+journal,32,7,325,60.0,54.4,48.0,18,22,30,42.4,27.0,857,+12.6,9.9,757.7,7.1
told+journal,32,7,350,56.6,51.0,38.0,18,22,30,52.6,33.4,1543,+7.6,3.6,621.0,7.7
told+journal,32,7,375,55.6,48.6,46.2,18,22,28,42.2,20.4,844,+16.6,4.5,726.6,7.8
told+journal,32,7,400,55.2,46.2,35.4,17,22,30,56.6,36.8,1041,+4.2,7.7,601.6,8.6
told+journal,32,7,425,61.0,56.2,48.6,17,21,28,42.6,24.0,891,+11.8,6.2,769.4,6.8
told+journal,32,7,450,54.8,50.2,44.8,18,21,29,44.0,20.2,785,+14.1,5.7,716.0,8.0
told+journal,32,7,475,59.8,53.8,50.4,18,21,28,41.2,25.2,838,+15.6,4.3,782.2,6.8
told+journal,32,7,500,58.0,50.2,48.0,18,21,27,44.6,27.8,874,+16.3,5.4,743.7,6.7
told+journal,32,7,525,60.8,55.4,51.2,18,23,30,37.6,19.4,948,+10.1,7.5,787.4,7.0
told+journal,32,7,550,58.8,54.0,48.2,18,21,27,44.4,23.0,886,+11.7,10.3,758.8,7.2
told+journal,32,7,575,60.4,53.8,48.0,16,20,26,44.6,29.0,900,+10.0,5.5,761.5,7.0
told+journal,32,7,599,46.0,39.4,32.6,19,24,31,57.8,29.0,959,+4.0,6.4,534.1,9.6
told+journal,32,8,25,0.0,0.0,0.0,0,0,0,90.4,7.2,188,-0.2,32.2,71.0,14.2
told+journal,32,8,50,0.0,0.0,0.0,0,0,0,84.4,8.8,235,-3.9,31.0,67.8,14.3
told+journal,32,8,75,0.6,0.0,0.0,0,0,0,82.0,36.8,732,-0.3,21.0,84.8,12.7
told+journal,32,8,100,7.6,4.0,2.2,37,48,73,81.4,28.2,727,-4.0,19.9,104.8,13.6
told+journal,32,8,125,11.4,9.4,6.0,37,49,81,80.2,29.2,911,-0.3,22.9,151.8,13.3
told+journal,32,8,150,12.6,11.4,10.6,38,49,67,76.6,18.6,575,+3.5,24.9,202.5,12.4
told+journal,32,8,175,15.2,13.2,12.2,34,42,61,74.0,22.6,721,+3.4,28.1,224.4,13.2
told+journal,32,8,200,18.0,15.8,14.8,38,53,73,71.6,22.6,564,+4.4,30.0,258.5,12.0
told+journal,32,8,225,17.4,15.6,14.8,39,49,63,67.8,15.4,467,+4.0,29.0,267.0,12.5
told+journal,32,8,250,17.2,16.0,15.6,36,46,60,63.8,16.0,445,+4.1,21.8,276.4,12.7
told+journal,32,8,275,17.6,16.2,15.2,40,47,57,68.6,19.6,564,+5.0,24.0,269.7,12.2
told+journal,32,8,300,18.0,14.6,14.0,30,38,54,69.0,22.8,638,+8.4,28.9,258.9,11.4
told+journal,32,8,325,18.6,17.8,17.8,33,41,57,69.6,24.8,513,+8.8,23.6,293.6,11.9
told+journal,32,8,350,21.8,20.6,19.6,35,44,60,64.4,15.0,392,+6.1,23.3,324.0,11.8
told+journal,32,8,375,17.8,16.6,15.4,35,45,60,65.0,16.4,540,+5.4,22.0,272.6,12.6
told+journal,32,8,400,19.4,18.2,16.6,35,46,66,70.4,22.0,593,+4.3,22.8,280.2,11.8
told+journal,32,8,425,16.8,15.6,15.6,36,43,61,69.2,19.6,554,+6.6,16.4,269.0,12.6
told+journal,32,8,450,19.4,15.6,15.4,37,46,64,71.4,26.2,852,+9.0,8.3,262.8,11.6
told+journal,32,8,475,19.6,17.4,15.8,33,41,60,65.4,14.0,483,+4.9,6.9,286.9,12.5
told+journal,32,8,500,15.8,12.4,10.6,39,48,65,74.2,25.4,644,+2.6,8.3,213.9,12.2
told+journal,32,8,525,17.6,16.2,15.4,32,40,52,69.0,23.2,774,+8.8,14.5,267.2,11.9
told+journal,32,8,550,13.8,12.8,12.0,30,38,47,76.4,34.6,890,+5.5,13.3,222.7,11.7
told+journal,32,8,575,18.4,15.2,12.2,35,41,58,70.6,24.4,717,+4.2,12.7,245.6,12.2
told+journal,32,8,599,19.8,18.4,17.0,34,40,59,70.4,26.8,697,+7.3,8.1,290.8,10.9
told+recall,32,1,25,0.0,0.0,0.0,0,0,0,90.4,4.0,926,-0.6,53.2,24.0,14.6
told+recall,32,1,50,5.4,3.2,2.8,54,68,88,80.4,10.0,926,+0.7,19.7,72.1,14.1
told+recall,32,1,75,6.8,5.8,5.4,62,73,89,78.8,8.0,618,+1.5,29.7,100.4,13.8
told+recall,32,1,100,10.6,9.8,9.6,44,52,64,75.2,10.8,457,+2.3,16.2,172.1,13.9
told+recall,32,1,125,13.4,13.0,11.2,48,55,73,73.6,4.2,608,+2.0,5.6,182.9,13.1
told+recall,32,1,150,34.4,29.2,26.4,28,35,50,52.6,13.6,563,+7.4,3.7,419.9,10.8
told+recall,32,1,175,66.0,58.4,50.6,20,24,31,35.0,14.4,610,+14.1,3.7,813.5,7.0
told+recall,32,1,200,74.0,69.4,62.8,16,20,29,25.8,14.4,695,+15.5,9.2,975.6,5.8
told+recall,32,1,225,78.0,71.2,64.0,18,22,30,23.6,14.0,621,+15.6,2.2,1000.4,5.2
told+recall,32,1,250,63.2,57.4,54.8,18,23,30,38.8,26.6,826,+17.5,4.3,833.3,6.1
told+recall,32,1,275,50.8,48.2,42.4,18,23,34,40.4,14.2,922,+9.1,2.9,660.7,9.4
told+recall,32,1,300,62.4,55.4,43.0,15,18,25,51.2,41.6,1135,+7.4,6.6,722.7,7.0
told+recall,32,1,325,63.2,47.6,44.0,23,30,38,33.8,19.0,929,+15.4,1.0,691.3,8.0
told+recall,32,1,350,67.6,57.2,52.8,22,27,36,31.0,22.6,831,+14.8,0.5,806.5,7.0
told+recall,32,1,375,66.4,60.0,54.4,18,23,31,30.4,13.6,683,+16.0,0.1,858.5,6.8
told+recall,32,1,400,55.4,49.4,44.6,19,23,33,43.6,27.2,739,+17.6,0.2,716.4,7.7
told+recall,32,1,425,64.8,56.2,49.0,17,22,30,37.2,18.6,614,+15.3,0.4,803.5,7.7
told+recall,32,1,450,69.0,52.6,47.8,21,26,35,32.2,18.4,714,+14.5,0.7,772.2,7.9
told+recall,32,1,475,71.6,60.0,47.0,18,22,30,33.8,22.2,819,+16.3,0.4,801.6,7.4
told+recall,32,1,500,63.4,54.0,47.4,19,26,38,32.4,16.6,869,+14.5,0.7,756.9,7.7
told+recall,32,1,525,49.0,39.8,33.2,22,29,44,46.0,16.8,869,+13.4,0.1,553.4,10.0
told+recall,32,1,550,75.8,63.8,55.6,18,25,35,26.4,15.2,694,+16.4,0.2,889.4,6.7
told+recall,32,1,575,61.2,52.6,46.2,21,28,41,33.0,16.0,659,+12.4,0.5,732.1,8.6
told+recall,32,1,599,62.2,48.4,45.6,22,28,37,34.8,13.6,586,+11.1,0.2,716.7,8.6
told+recall,32,2,25,0.0,0.0,0.0,0,0,0,85.4,2.4,742,-6.0,42.9,44.9,15.1
told+recall,32,2,50,5.4,3.2,1.8,32,45,50,86.4,19.0,427,-1.0,20.0,83.9,14.0
told+recall,32,2,75,41.8,31.6,24.0,21,25,34,62.2,36.8,1050,+8.0,12.6,427.1,9.7
told+recall,32,2,100,48.6,38.4,33.6,21,28,37,53.8,25.4,842,+12.3,4.8,552.0,9.3
told+recall,32,2,125,52.6,45.6,29.0,20,25,31,55.2,33.4,851,+3.3,1.4,538.6,9.3
told+recall,32,2,150,54.8,52.0,48.4,20,22,28,39.8,25.0,771,+20.9,4.9,754.1,7.2
told+recall,32,2,175,55.2,43.0,40.2,21,25,30,48.4,27.8,998,+17.6,4.8,632.9,7.6
told+recall,32,2,200,60.4,51.4,37.4,18,21,27,54.0,37.4,954,+7.6,1.8,645.7,8.1
told+recall,32,2,225,45.0,31.8,25.8,19,27,35,61.8,39.8,991,+13.1,2.1,447.4,10.1
told+recall,32,2,250,62.2,51.0,46.2,20,25,37,40.0,20.8,789,+13.0,4.3,726.5,7.7
told+recall,32,2,275,60.2,42.4,37.0,21,25,31,45.2,28.2,890,+18.3,3.8,621.6,8.2
told+recall,32,2,300,57.6,49.4,45.8,20,26,33,43.2,25.0,714,+18.7,1.8,718.2,7.4
told+recall,32,2,325,51.2,47.0,41.8,19,22,29,49.6,21.8,649,+10.1,0.9,662.1,8.3
told+recall,32,2,350,56.8,53.4,48.8,19,22,29,43.6,24.2,691,+10.5,2.3,759.8,7.0
told+recall,32,2,375,57.4,40.0,34.4,19,23,28,54.4,38.2,1362,+15.6,0.9,567.5,7.8
told+recall,32,2,400,50.2,45.0,41.4,18,21,27,49.4,29.2,763,+7.1,1.8,659.2,8.2
told+recall,32,2,425,53.8,49.4,37.8,18,20,26,51.0,30.2,841,+9.2,1.0,638.5,8.2
told+recall,32,2,450,53.0,46.6,37.0,18,20,27,54.0,29.2,790,+6.2,0.2,622.9,8.9
told+recall,32,2,475,50.4,45.4,39.8,19,23,31,45.2,24.6,651,+9.1,0.2,641.1,9.4
told+recall,32,2,500,54.6,49.4,43.0,18,21,27,46.0,21.4,563,+10.2,1.6,699.5,8.4
told+recall,32,2,525,49.8,45.0,41.8,20,23,32,47.2,28.2,877,+20.1,0.4,652.7,7.8
told+recall,32,2,550,53.6,47.4,40.2,18,20,26,51.0,36.6,820,+8.8,0.5,656.2,7.8
told+recall,32,2,575,60.8,53.2,37.8,15,18,23,57.0,43.8,860,+5.9,0.9,669.3,8.1
told+recall,32,2,599,57.4,46.4,37.4,16,19,25,51.4,39.6,885,+9.6,0.4,639.6,8.2
told+recall,32,3,25,0.8,0.4,0.2,84,84,84,93.0,50.4,724,-3.9,21.0,35.2,13.4
told+recall,32,3,50,5.8,5.2,3.4,32,41,51,85.8,28.8,758,-1.6,18.8,82.2,13.7
told+recall,32,3,75,42.6,36.2,28.6,19,23,33,61.8,37.2,807,+6.4,21.4,493.1,9.6
told+recall,32,3,100,46.8,37.4,29.6,20,27,40,55.8,30.6,814,+8.1,26.7,502.7,10.0
told+recall,32,3,125,52.8,45.8,39.6,18,23,31,49.6,28.6,641,+9.2,22.5,651.4,8.0
told+recall,32,3,150,47.0,43.2,37.2,18,23,31,55.8,35.6,664,+6.3,16.9,600.3,9.1
told+recall,32,3,175,65.8,61.6,55.4,18,23,33,29.4,9.8,380,+13.8,12.1,875.9,7.2
told+recall,32,3,200,53.2,51.6,46.0,19,23,32,42.8,23.2,579,+12.9,14.4,725.4,8.0
told+recall,32,3,225,60.6,49.0,44.0,18,23,30,44.0,25.2,722,+11.0,14.7,711.3,8.0
told+recall,32,3,250,63.0,57.0,48.8,18,22,35,38.6,19.8,596,+11.6,9.4,786.8,7.6
told+recall,32,3,275,52.8,49.6,42.8,19,25,34,48.2,22.8,785,+5.6,13.5,669.9,8.3
told+recall,32,3,300,58.8,45.2,40.4,20,26,36,51.2,28.6,1132,+10.0,4.4,637.3,7.7
told+recall,32,3,325,49.0,41.8,36.6,18,21,30,54.2,35.4,833,+10.5,1.9,599.9,8.4
told+recall,32,3,350,48.4,44.4,38.2,16,20,28,54.2,35.6,726,+7.8,5.7,627.8,8.8
told+recall,32,3,375,54.4,50.2,45.0,17,20,26,48.2,31.4,646,+12.2,7.5,724.1,7.2
told+recall,32,3,400,58.0,53.0,50.4,18,23,32,41.4,17.6,508,+13.1,1.2,783.7,7.8
told+recall,32,3,425,61.2,45.6,43.6,18,23,29,49.4,34.6,931,+16.0,11.6,695.2,7.4
told+recall,32,3,450,45.2,40.8,36.4,18,21,26,55.6,40.8,2083,+12.6,7.9,531.6,8.1
told+recall,32,3,475,52.8,45.6,40.6,17,22,31,48.6,32.0,723,+11.3,3.2,658.8,8.0
told+recall,32,3,500,65.6,59.0,53.6,18,23,32,34.0,18.8,584,+12.6,4.7,842.6,6.8
told+recall,32,3,525,55.6,47.4,40.6,16,20,25,53.0,35.6,718,+8.1,6.5,676.3,8.3
told+recall,32,3,550,56.6,50.4,45.6,17,22,28,45.8,25.4,758,+11.3,7.6,727.4,8.0
told+recall,32,3,575,52.6,46.8,41.4,17,21,28,48.6,28.6,704,+9.0,4.3,669.0,8.6
told+recall,32,3,599,62.0,57.8,52.0,18,21,28,39.0,24.0,665,+17.6,3.1,821.2,6.9
told+recall,32,4,25,7.4,3.2,2.2,73,86,98,81.6,20.0,657,-3.4,5.6,86.6,13.5
told+recall,32,4,50,17.4,13.0,9.0,34,51,72,74.4,24.0,1179,+12.7,24.1,183.7,11.6
told+recall,32,4,75,32.8,26.2,21.4,21,28,36,63.6,17.6,408,+1.7,39.2,386.5,11.8
told+recall,32,4,100,48.0,40.8,37.2,20,25,33,50.4,32.0,899,+14.9,23.9,589.7,7.6
told+recall,32,4,125,52.0,44.4,38.2,18,24,32,52.4,38.2,927,+9.5,18.1,614.3,7.9
told+recall,32,4,150,55.0,50.6,47.4,21,26,40,39.4,16.4,557,+10.9,25.7,724.8,7.6
told+recall,32,4,175,56.4,53.0,48.0,18,21,28,39.6,25.2,723,+14.9,20.2,760.2,7.4
told+recall,32,4,200,53.8,49.8,39.4,16,19,25,52.4,41.6,924,+10.2,18.2,659.6,7.8
told+recall,32,4,225,65.8,57.8,48.6,18,21,28,43.6,29.0,966,+16.0,20.2,784.9,6.7
told+recall,32,4,250,51.8,43.6,38.8,18,22,29,50.8,34.8,860,+13.1,18.9,626.2,7.8
told+recall,32,4,275,55.0,48.4,40.8,17,20,27,50.0,31.4,871,+6.3,20.0,664.4,8.2
told+recall,32,4,300,60.0,51.6,47.8,18,21,26,43.6,30.6,931,+14.7,24.1,752.2,6.8
told+recall,32,4,325,63.0,56.4,51.8,18,21,28,38.0,23.6,838,+16.4,22.5,814.1,7.0
told+recall,32,4,350,59.2,55.8,49.0,19,23,29,38.6,25.4,860,+10.4,22.2,763.0,7.3
told+recall,32,4,375,62.0,54.4,49.0,18,21,25,43.4,30.0,1130,+14.6,20.4,766.9,6.6
told+recall,32,4,400,67.0,57.4,40.2,16,19,25,50.6,37.6,1169,+5.4,21.5,700.5,7.5
told+recall,32,4,425,59.2,49.2,37.4,15,19,25,52.8,42.6,2143,+5.4,18.5,590.8,8.3
told+recall,32,4,450,57.6,51.6,44.8,18,23,30,43.6,32.6,880,+7.1,21.5,715.8,7.4
told+recall,32,4,475,52.6,48.6,47.2,19,24,32,43.0,30.8,832,+13.5,19.8,710.7,7.4
told+recall,32,4,500,52.8,45.6,40.6,17,21,29,50.2,33.2,751,+10.5,18.5,657.2,8.2
told+recall,32,4,525,60.4,53.2,44.2,16,20,27,44.8,27.6,772,+10.9,19.6,727.6,8.4
told+recall,32,4,550,65.8,62.0,56.4,17,21,30,33.6,18.0,668,+16.0,21.2,881.2,6.6
told+recall,32,4,575,68.0,62.8,56.4,16,20,30,32.2,16.6,671,+9.3,23.6,883.6,6.8
told+recall,32,4,599,65.2,59.0,52.0,16,20,28,35.6,20.4,669,+12.7,26.4,831.8,7.1
told+recall,32,5,25,0.0,0.0,0.0,0,0,0,92.2,26.8,764,-0.3,21.3,37.2,14.1
told+recall,32,5,50,5.0,1.4,0.4,42,55,55,86.8,13.8,1018,-3.6,36.6,42.7,13.9
told+recall,32,5,75,5.2,2.2,0.8,41,54,65,85.8,24.4,492,-1.7,26.1,90.8,12.0
told+recall,32,5,100,11.2,8.4,7.6,33,52,76,75.0,23.4,758,+4.8,26.1,160.8,12.4
told+recall,32,5,125,9.0,7.8,7.4,50,61,80,73.4,7.0,289,+0.2,25.4,157.3,13.6
told+recall,32,5,150,8.0,6.4,5.2,36,42,57,77.6,25.4,678,-2.3,20.3,130.0,12.5
told+recall,32,5,175,11.0,8.4,6.6,31,36,41,79.4,25.4,486,-0.6,17.8,158.3,12.7
told+recall,32,5,200,21.0,18.0,16.8,34,43,65,64.0,15.8,455,+6.0,18.6,280.4,11.6
told+recall,32,5,225,22.8,20.4,19.2,28,36,50,63.8,24.4,605,+5.6,16.4,318.3,11.8
told+recall,32,5,250,20.6,18.0,17.0,30,38,55,69.4,19.8,523,+2.1,1.9,279.9,12.0
told+recall,32,5,275,24.8,23.0,21.2,26,32,45,68.0,29.6,717,+2.3,1.0,335.4,11.7
told+recall,32,5,300,58.0,49.2,45.0,23,27,34,38.6,18.2,604,+13.0,4.9,709.3,7.9
told+recall,32,5,325,55.8,50.4,45.8,24,30,39,37.6,19.4,819,+10.0,2.4,692.7,8.0
told+recall,32,5,350,58.0,54.2,47.4,19,24,31,41.2,29.8,778,+12.3,1.8,743.2,7.6
told+recall,32,5,375,55.8,43.2,38.8,18,23,31,50.0,39.2,1009,+10.3,3.1,626.3,7.8
told+recall,32,5,400,66.4,58.8,51.8,18,22,30,37.4,21.2,753,+11.0,3.1,823.7,6.5
told+recall,32,5,425,59.4,52.4,45.4,20,26,34,39.0,25.2,749,+14.5,2.6,722.0,8.0
told+recall,32,5,450,52.6,46.8,42.8,22,28,40,45.6,25.4,699,+9.9,0.6,661.2,8.2
told+recall,32,5,475,62.8,58.6,53.6,17,21,28,38.2,19.2,660,+12.2,4.0,838.3,6.5
told+recall,32,5,500,65.0,60.8,53.6,16,20,26,37.4,23.2,589,+10.8,3.7,857.3,6.7
told+recall,32,5,525,61.2,58.6,54.6,17,21,31,36.0,19.2,586,+12.5,2.6,841.0,7.1
